bioguide,name,birthday,chamber,start,end,state,seat
C001115,Michael Cloud,1975-05-13,rep,2021-01-03,2023-01-03,TX,27
C001115,Michael Cloud,1975-05-13,rep,2023-01-03,2025-01-03,TX,27
C001115,Michael Cloud,1975-05-13,rep,2025-01-03,2027-01-03,TX,27
B001306,Troy Balderson,1962-01-16,rep,2018-09-05,2019-01-03,OH,12
B001306,Troy Balderson,1962-01-16,rep,2019-01-03,2021-01-03,OH,12
B001306,Troy Balderson,1962-01-16,rep,2021-01-03,2023-01-03,OH,12
B001306,Troy Balderson,1962-01-16,rep,2023-01-03,2025-01-03,OH,12
B001306,Troy Balderson,1962-01-16,rep,2025-01-03,2027-01-03,OH,12
H001082,Kevin Hern,1961-12-04,rep,2018-11-13,2019-01-03,OK,1
H001082,Kevin Hern,1961-12-04,rep,2019-01-03,2021-01-03,OK,1
H001082,Kevin Hern,1961-12-04,rep,2021-01-03,2023-01-03,OK,1
H001082,Kevin Hern,1961-12-04,rep,2023-01-03,2025-01-03,OK,1
H001082,Kevin Hern,1961-12-04,rep,2025-01-03,2027-01-03,OK,1
M001206,Joseph D. Morelle,1957-04-29,rep,2018-11-13,2019-01-03,NY,25
M001206,Joseph D. Morelle,1957-04-29,rep,2019-01-03,2021-01-03,NY,25
M001206,Joseph D. Morelle,1957-04-29,rep,2021-01-03,2023-01-03,NY,25
M001206,Joseph D. Morelle,1957-04-29,rep,2023-01-03,2025-01-03,NY,25
M001206,Joseph D. Morelle,1957-04-29,rep,2025-01-03,2027-01-03,NY,25
S001205,Mary Gay Scanlon,1959-08-30,rep,2018-11-13,2019-01-03,PA,7
S001205,Mary Gay Scanlon,1959-08-30,rep,2019-01-03,2021-01-03,PA,5
S001205,Mary Gay Scanlon,1959-08-30,rep,2021-01-03,2023-01-03,PA,5
S001205,Mary Gay Scanlon,1959-08-30,rep,2023-01-03,2025-01-03,PA,5
S001205,Mary Gay Scanlon,1959-08-30,rep,2025-01-03,2027-01-03,PA,5
C001055,Ed Case,1952-09-27,rep,2003-01-07,2005-01-03,HI,2
C001055,Ed Case,1952-09-27,rep,2005-01-04,2007-01-03,HI,2
C001055,Ed Case,1952-09-27,rep,2019-01-03,2021-01-03,HI,1
C001055,Ed Case,1952-09-27,rep,2021-01-03,2023-01-03,HI,1
C001055,Ed Case,1952-09-27,rep,2023-01-03,2025-01-03,HI,1
C001055,Ed Case,1952-09-27,rep,2025-01-03,2027-01-03,HI,1
H001066,Steven Horsford,1973-04-29,rep,2013-01-03,2015-01-03,NV,4
H001066,Steven Horsford,1973-04-29,rep,2019-01-03,2021-01-03,NV,4
H001066,Steven Horsford,1973-04-29,rep,2021-01-03,2023-01-03,NV,4
H001066,Steven Horsford,1973-04-29,rep,2023-01-03,2025-01-03,NV,4
H001066,Steven Horsford,1973-04-29,rep,2025-01-03,2027-01-03,NV,4
S001211,Greg Stanton,1970-03-08,rep,2019-01-03,2021-01-03,AZ,9
S001211,Greg Stanton,1970-03-08,rep,2021-01-03,2023-01-03,AZ,9
S001211,Greg Stanton,1970-03-08,rep,2023-01-03,2025-01-03,AZ,4
S001211,Greg Stanton,1970-03-08,rep,2025-01-03,2027-01-03,AZ,4
H001090,Josh Harder,1986-08-01,rep,2019-01-03,2021-01-03,CA,10
H001090,Josh Harder,1986-08-01,rep,2021-01-03,2023-01-03,CA,10
H001090,Josh Harder,1986-08-01,rep,2023-01-03,2025-01-03,CA,9
H001090,Josh Harder,1986-08-01,rep,2025-01-03,2027-01-03,CA,9
L000593,Mike Levin,1978-10-28,rep,2019-01-03,2021-01-03,CA,49
L000593,Mike Levin,1978-10-28,rep,2021-01-03,2023-01-03,CA,49
L000593,Mike Levin,1978-10-28,rep,2023-01-03,2025-01-03,CA,49
L000593,Mike Levin,1978-10-28,rep,2025-01-03,2027-01-03,CA,49
N000191,Joe Neguse,1984-05-13,rep,2019-01-03,2021-01-03,CO,2
N000191,Joe Neguse,1984-05-13,rep,2021-01-03,2023-01-03,CO,2
N000191,Joe Neguse,1984-05-13,rep,2023-01-03,2025-01-03,CO,2
N000191,Joe Neguse,1984-05-13,rep,2025-01-03,2027-01-03,CO,2
C001121,Jason Crow,1979-03-15,rep,2019-01-03,2021-01-03,CO,6
C001121,Jason Crow,1979-03-15,rep,2021-01-03,2023-01-03,CO,6
C001121,Jason Crow,1979-03-15,rep,2023-01-03,2025-01-03,CO,6
C001121,Jason Crow,1979-03-15,rep,2025-01-03,2027-01-03,CO,6
H001081,Jahana Hayes,1973-03-08,rep,2019-01-03,2021-01-03,CT,5
H001081,Jahana Hayes,1973-03-08,rep,2021-01-03,2023-01-03,CT,5
H001081,Jahana Hayes,1973-03-08,rep,2023-01-03,2025-01-03,CT,5
H001081,Jahana Hayes,1973-03-08,rep,2025-01-03,2027-01-03,CT,5
S001214,W. Gregory Steube,1978-05-19,rep,2019-01-03,2021-01-03,FL,17
S001214,W. Gregory Steube,1978-05-19,rep,2021-01-03,2023-01-03,FL,17
S001214,W. Gregory Steube,1978-05-19,rep,2023-01-03,2025-01-03,FL,17
S001214,W. Gregory Steube,1978-05-19,rep,2025-01-03,2027-01-03,FL,17
M001208,Lucy McBath,1960-06-01,rep,2019-01-03,2021-01-03,GA,6
M001208,Lucy McBath,1960-06-01,rep,2021-01-03,2023-01-03,GA,6
M001208,Lucy McBath,1960-06-01,rep,2023-01-03,2025-01-03,GA,7
M001208,Lucy McBath,1960-06-01,rep,2025-01-03,2027-01-03,GA,6
F000469,Russ Fulcher,1962-03-09,rep,2019-01-03,2021-01-03,ID,1
F000469,Russ Fulcher,1962-03-09,rep,2021-01-03,2023-01-03,ID,1
F000469,Russ Fulcher,1962-03-09,rep,2023-01-03,2025-01-03,ID,1
F000469,Russ Fulcher,1962-03-09,rep,2025-01-03,2027-01-03,ID,1
G000586,"Jesús G. ""Chuy"" García",1956-04-12,rep,2019-01-03,2021-01-03,IL,4
G000586,"Jesús G. ""Chuy"" García",1956-04-12,rep,2021-01-03,2023-01-03,IL,4
G000586,"Jesús G. ""Chuy"" García",1956-04-12,rep,2023-01-03,2025-01-03,IL,4
G000586,"Jesús G. ""Chuy"" García",1956-04-12,rep,2025-01-03,2027-01-03,IL,4
C001117,Sean Casten,1971-11-23,rep,2019-01-03,2021-01-03,IL,6
C001117,Sean Casten,1971-11-23,rep,2021-01-03,2023-01-03,IL,6
C001117,Sean Casten,1971-11-23,rep,2023-01-03,2025-01-03,IL,6
C001117,Sean Casten,1971-11-23,rep,2025-01-03,2027-01-03,IL,6
U000040,Lauren Underwood,1986-10-04,rep,2019-01-03,2021-01-03,IL,14
U000040,Lauren Underwood,1986-10-04,rep,2021-01-03,2023-01-03,IL,14
U000040,Lauren Underwood,1986-10-04,rep,2023-01-03,2025-01-03,IL,14
U000040,Lauren Underwood,1986-10-04,rep,2025-01-03,2027-01-03,IL,14
B001307,James R. Baird,1945-06-04,rep,2019-01-03,2021-01-03,IN,4
B001307,James R. Baird,1945-06-04,rep,2021-01-03,2023-01-03,IN,4
B001307,James R. Baird,1945-06-04,rep,2023-01-03,2025-01-03,IN,4
B001307,James R. Baird,1945-06-04,rep,2025-01-03,2027-01-03,IN,4
D000629,Sharice Davids,1980-05-22,rep,2019-01-03,2021-01-03,KS,3
D000629,Sharice Davids,1980-05-22,rep,2021-01-03,2023-01-03,KS,3
D000629,Sharice Davids,1980-05-22,rep,2023-01-03,2025-01-03,KS,3
D000629,Sharice Davids,1980-05-22,rep,2025-01-03,2027-01-03,KS,3
T000482,Lori Trahan,1973-10-27,rep,2019-01-03,2021-01-03,MA,3
T000482,Lori Trahan,1973-10-27,rep,2021-01-03,2023-01-03,MA,3
T000482,Lori Trahan,1973-10-27,rep,2023-01-03,2025-01-03,MA,3
T000482,Lori Trahan,1973-10-27,rep,2025-01-03,2027-01-03,MA,3
P000617,Ayanna Pressley,1974-02-03,rep,2019-01-03,2021-01-03,MA,7
P000617,Ayanna Pressley,1974-02-03,rep,2021-01-03,2023-01-03,MA,7
P000617,Ayanna Pressley,1974-02-03,rep,2023-01-03,2025-01-03,MA,7
P000617,Ayanna Pressley,1974-02-03,rep,2025-01-03,2027-01-03,MA,7
S001208,Elissa Slotkin,1976-07-10,rep,2019-01-03,2021-01-03,MI,8
S001208,Elissa Slotkin,1976-07-10,rep,2021-01-03,2023-01-03,MI,8
S001208,Elissa Slotkin,1976-07-10,rep,2023-01-03,2025-01-03,MI,7
S001208,Elissa Slotkin,1976-07-10,sen,2025-01-03,2031-01-03,MI,1
S001215,Haley M. Stevens,1983-06-24,rep,2019-01-03,2021-01-03,MI,11
S001215,Haley M. Stevens,1983-06-24,rep,2021-01-03,2023-01-03,MI,11
S001215,Haley M. Stevens,1983-06-24,rep,2023-01-03,2025-01-03,MI,11
S001215,Haley M. Stevens,1983-06-24,rep,2025-01-03,2027-01-03,MI,11
T000481,Rashida Tlaib,1976-07-24,rep,2019-01-03,2021-01-03,MI,13
T000481,Rashida Tlaib,1976-07-24,rep,2021-01-03,2023-01-03,MI,13
T000481,Rashida Tlaib,1976-07-24,rep,2023-01-03,2025-01-03,MI,12
T000481,Rashida Tlaib,1976-07-24,rep,2025-01-03,2027-01-03,MI,12
C001119,Angie Craig,1972-02-14,rep,2019-01-03,2021-01-03,MN,2
C001119,Angie Craig,1972-02-14,rep,2021-01-03,2023-01-03,MN,2
C001119,Angie Craig,1972-02-14,rep,2023-01-03,2025-01-03,MN,2
C001119,Angie Craig,1972-02-14,rep,2025-01-03,2027-01-03,MN,2
O000173,Ilhan Omar,1981-10-04,rep,2019-01-03,2021-01-03,MN,5
O000173,Ilhan Omar,1981-10-04,rep,2021-01-03,2023-01-03,MN,5
O000173,Ilhan Omar,1981-10-04,rep,2023-01-03,2025-01-03,MN,5
O000173,Ilhan Omar,1981-10-04,rep,2025-01-03,2027-01-03,MN,5
S001212,Pete Stauber,1966-05-10,rep,2019-01-03,2021-01-03,MN,8
S001212,Pete Stauber,1966-05-10,rep,2021-01-03,2023-01-03,MN,8
S001212,Pete Stauber,1966-05-10,rep,2023-01-03,2025-01-03,MN,8
S001212,Pete Stauber,1966-05-10,rep,2025-01-03,2027-01-03,MN,8
G000591,Michael Guest,1970-02-04,rep,2019-01-03,2021-01-03,MS,3
G000591,Michael Guest,1970-02-04,rep,2021-01-03,2023-01-03,MS,3
G000591,Michael Guest,1970-02-04,rep,2023-01-03,2025-01-03,MS,3
G000591,Michael Guest,1970-02-04,rep,2025-01-03,2027-01-03,MS,3
P000614,Chris Pappas,1980-06-04,rep,2019-01-03,2021-01-03,NH,1
P000614,Chris Pappas,1980-06-04,rep,2021-01-03,2023-01-03,NH,1
P000614,Chris Pappas,1980-06-04,rep,2023-01-03,2025-01-03,NH,1
P000614,Chris Pappas,1980-06-04,rep,2025-01-03,2027-01-03,NH,1
V000133,Jefferson Van Drew,1953-02-23,rep,2019-01-03,2021-01-03,NJ,2
V000133,Jefferson Van Drew,1953-02-23,rep,2021-01-03,2023-01-03,NJ,2
V000133,Jefferson Van Drew,1953-02-23,rep,2023-01-03,2025-01-03,NJ,2
V000133,Jefferson Van Drew,1953-02-23,rep,2025-01-03,2027-01-03,NJ,2
K000394,Andy Kim,1982-07-12,rep,2019-01-03,2021-01-03,NJ,3
K000394,Andy Kim,1982-07-12,rep,2021-01-03,2023-01-03,NJ,3
K000394,Andy Kim,1982-07-12,rep,2023-01-03,2024-12-08,NJ,3
K000394,Andy Kim,1982-07-12,sen,2024-12-09,2025-01-03,NJ,1
K000394,Andy Kim,1982-07-12,sen,2025-01-03,2031-01-03,NJ,1
L000590,Susie Lee,1966-11-07,rep,2019-01-03,2021-01-03,NV,3
L000590,Susie Lee,1966-11-07,rep,2021-01-03,2023-01-03,NV,3
L000590,Susie Lee,1966-11-07,rep,2023-01-03,2025-01-03,NV,3
L000590,Susie Lee,1966-11-07,rep,2025-01-03,2027-01-03,NV,3
O000172,Alexandria Ocasio-Cortez,1989-10-13,rep,2019-01-03,2021-01-03,NY,14
O000172,Alexandria Ocasio-Cortez,1989-10-13,rep,2021-01-03,2023-01-03,NY,14
O000172,Alexandria Ocasio-Cortez,1989-10-13,rep,2023-01-03,2025-01-03,NY,14
O000172,Alexandria Ocasio-Cortez,1989-10-13,rep,2025-01-03,2027-01-03,NY,14
D000631,Madeleine Dean,1959-06-06,rep,2019-01-03,2021-01-03,PA,4
D000631,Madeleine Dean,1959-06-06,rep,2021-01-03,2023-01-03,PA,4
D000631,Madeleine Dean,1959-06-06,rep,2023-01-03,2025-01-03,PA,4
D000631,Madeleine Dean,1959-06-06,rep,2025-01-03,2027-01-03,PA,4
H001085,Chrissy Houlahan,1967-06-05,rep,2019-01-03,2021-01-03,PA,6
H001085,Chrissy Houlahan,1967-06-05,rep,2021-01-03,2023-01-03,PA,6
H001085,Chrissy Houlahan,1967-06-05,rep,2023-01-03,2025-01-03,PA,6
H001085,Chrissy Houlahan,1967-06-05,rep,2025-01-03,2027-01-03,PA,6
M001204,Daniel Meuser,1964-02-10,rep,2019-01-03,2021-01-03,PA,9
M001204,Daniel Meuser,1964-02-10,rep,2021-01-03,2023-01-03,PA,9
M001204,Daniel Meuser,1964-02-10,rep,2023-01-03,2025-01-03,PA,9
M001204,Daniel Meuser,1964-02-10,rep,2025-01-03,2027-01-03,PA,9
J000302,John Joyce,1957-02-08,rep,2019-01-03,2021-01-03,PA,13
J000302,John Joyce,1957-02-08,rep,2021-01-03,2023-01-03,PA,13
J000302,John Joyce,1957-02-08,rep,2023-01-03,2025-01-03,PA,13
J000302,John Joyce,1957-02-08,rep,2025-01-03,2027-01-03,PA,13
R000610,Guy Reschenthaler,1983-04-17,rep,2019-01-03,2021-01-03,PA,14
R000610,Guy Reschenthaler,1983-04-17,rep,2021-01-03,2023-01-03,PA,14
R000610,Guy Reschenthaler,1983-04-17,rep,2023-01-03,2025-01-03,PA,14
R000610,Guy Reschenthaler,1983-04-17,rep,2025-01-03,2027-01-03,PA,14
T000480,William R. Timmons IV,1984-04-30,rep,2019-01-03,2021-01-03,SC,4
T000480,William R. Timmons IV,1984-04-30,rep,2021-01-03,2023-01-03,SC,4
T000480,William R. Timmons IV,1984-04-30,rep,2023-01-03,2025-01-03,SC,4
T000480,William R. Timmons IV,1984-04-30,rep,2025-01-03,2027-01-03,SC,4
J000301,Dusty Johnson,1976-09-30,rep,2019-01-03,2021-01-03,SD,0
J000301,Dusty Johnson,1976-09-30,rep,2021-01-03,2023-01-03,SD,0
J000301,Dusty Johnson,1976-09-30,rep,2023-01-03,2025-01-03,SD,0
J000301,Dusty Johnson,1976-09-30,rep,2025-01-03,2027-01-03,SD,0
B001309,Tim Burchett,1964-08-25,rep,2019-01-03,2021-01-03,TN,2
B001309,Tim Burchett,1964-08-25,rep,2021-01-03,2023-01-03,TN,2
B001309,Tim Burchett,1964-08-25,rep,2023-01-03,2025-01-03,TN,2
B001309,Tim Burchett,1964-08-25,rep,2025-01-03,2027-01-03,TN,2
R000612,John W. Rose,1965-02-23,rep,2019-01-03,2021-01-03,TN,6
R000612,John W. Rose,1965-02-23,rep,2021-01-03,2023-01-03,TN,6
R000612,John W. Rose,1965-02-23,rep,2023-01-03,2025-01-03,TN,6
R000612,John W. Rose,1965-02-23,rep,2025-01-03,2027-01-03,TN,6
C001120,Dan Crenshaw,1984-03-14,rep,2019-01-03,2021-01-03,TX,2
C001120,Dan Crenshaw,1984-03-14,rep,2021-01-03,2023-01-03,TX,2
C001120,Dan Crenshaw,1984-03-14,rep,2023-01-03,2025-01-03,TX,2
C001120,Dan Crenshaw,1984-03-14,rep,2025-01-03,2027-01-03,TX,2
G000589,Lance Gooden,1982-12-01,rep,2019-01-03,2021-01-03,TX,5
G000589,Lance Gooden,1982-12-01,rep,2021-01-03,2023-01-03,TX,5
G000589,Lance Gooden,1982-12-01,rep,2023-01-03,2025-01-03,TX,5
G000589,Lance Gooden,1982-12-01,rep,2025-01-03,2027-01-03,TX,5
F000468,Lizzie Fletcher,1975-02-13,rep,2019-01-03,2021-01-03,TX,7
F000468,Lizzie Fletcher,1975-02-13,rep,2021-01-03,2023-01-03,TX,7
F000468,Lizzie Fletcher,1975-02-13,rep,2023-01-03,2025-01-03,TX,7
F000468,Lizzie Fletcher,1975-02-13,rep,2025-01-03,2027-01-03,TX,7
E000299,Veronica Escobar,1969-09-15,rep,2019-01-03,2021-01-03,TX,16
E000299,Veronica Escobar,1969-09-15,rep,2021-01-03,2023-01-03,TX,16
E000299,Veronica Escobar,1969-09-15,rep,2023-01-03,2025-01-03,TX,16
E000299,Veronica Escobar,1969-09-15,rep,2025-01-03,2027-01-03,TX,16
R000614,Chip Roy,1972-08-07,rep,2019-01-03,2021-01-03,TX,21
R000614,Chip Roy,1972-08-07,rep,2021-01-03,2023-01-03,TX,21
R000614,Chip Roy,1972-08-07,rep,2023-01-03,2025-01-03,TX,21
R000614,Chip Roy,1972-08-07,rep,2025-01-03,2027-01-03,TX,21
G000587,Sylvia R. Garcia,1950-09-06,rep,2019-01-03,2021-01-03,TX,29
G000587,Sylvia R. Garcia,1950-09-06,rep,2021-01-03,2023-01-03,TX,29
G000587,Sylvia R. Garcia,1950-09-06,rep,2023-01-03,2025-01-03,TX,29
G000587,Sylvia R. Garcia,1950-09-06,rep,2025-01-03,2027-01-03,TX,29
C001118,Ben Cline,1972-02-29,rep,2019-01-03,2021-01-03,VA,6
C001118,Ben Cline,1972-02-29,rep,2021-01-03,2023-01-03,VA,6
C001118,Ben Cline,1972-02-29,rep,2023-01-03,2025-01-03,VA,6
C001118,Ben Cline,1972-02-29,rep,2025-01-03,2027-01-03,VA,6
S001216,Kim Schrier,1968-08-23,rep,2019-01-03,2021-01-03,WA,8
S001216,Kim Schrier,1968-08-23,rep,2021-01-03,2023-01-03,WA,8
S001216,Kim Schrier,1968-08-23,rep,2023-01-03,2025-01-03,WA,8
S001216,Kim Schrier,1968-08-23,rep,2025-01-03,2027-01-03,WA,8
S001213,Bryan Steil,1981-03-30,rep,2019-01-03,2021-01-03,WI,1
S001213,Bryan Steil,1981-03-30,rep,2021-01-03,2023-01-03,WI,1
S001213,Bryan Steil,1981-03-30,rep,2023-01-03,2025-01-03,WI,1
S001213,Bryan Steil,1981-03-30,rep,2025-01-03,2027-01-03,WI,1
M001205,Carol D. Miller,1950-11-04,rep,2019-01-03,2021-01-03,WV,3
M001205,Carol D. Miller,1950-11-04,rep,2021-01-03,2023-01-03,WV,3
M001205,Carol D. Miller,1950-11-04,rep,2023-01-03,2025-01-03,WV,1
M001205,Carol D. Miller,1950-11-04,rep,2025-01-03,2027-01-03,WV,1
S001217,Rick Scott,1952-12-01,sen,2019-01-08,2025-01-03,FL,1
S001217,Rick Scott,1952-12-01,sen,2025-01-03,2031-01-03,FL,1
H001089,Josh Hawley,1979-12-31,sen,2019-01-03,2025-01-03,MO,1
H001089,Josh Hawley,1979-12-31,sen,2025-01-03,2031-01-03,MO,1
G000592,Jared F. Golden,1982-07-25,rep,2019-01-03,2021-01-03,ME,2
G000592,Jared F. Golden,1982-07-25,rep,2021-01-03,2023-01-03,ME,2
G000592,Jared F. Golden,1982-07-25,rep,2023-01-03,2025-01-03,ME,2
G000592,Jared F. Golden,1982-07-25,rep,2025-01-03,2027-01-03,ME,2
M001210,Gregory F. Murphy,1963-03-05,rep,2019-09-17,2021-01-03,NC,3
M001210,Gregory F. Murphy,1963-03-05,rep,2021-01-03,2023-01-03,NC,3
M001210,Gregory F. Murphy,1963-03-05,rep,2023-01-03,2025-01-03,NC,3
M001210,Gregory F. Murphy,1963-03-05,rep,2025-01-03,2027-01-03,NC,3
M000687,Kweisi Mfume,1948-10-24,rep,1987-01-06,1989-01-03,MD,7
M000687,Kweisi Mfume,1948-10-24,rep,1989-01-03,1991-01-03,MD,7
M000687,Kweisi Mfume,1948-10-24,rep,1991-01-03,1993-01-03,MD,7
M000687,Kweisi Mfume,1948-10-24,rep,1993-01-05,1995-01-03,MD,7
M000687,Kweisi Mfume,1948-10-24,rep,1995-01-04,1996-02-18,MD,7
M000687,Kweisi Mfume,1948-10-24,rep,2020-05-05,2021-01-03,MD,7
M000687,Kweisi Mfume,1948-10-24,rep,2021-01-03,2023-01-03,MD,7
M000687,Kweisi Mfume,1948-10-24,rep,2023-01-03,2025-01-03,MD,7
M000687,Kweisi Mfume,1948-10-24,rep,2025-01-03,2027-01-03,MD,7
T000165,Thomas P. Tiffany,1957-12-30,rep,2020-05-19,2021-01-03,WI,7
T000165,Thomas P. Tiffany,1957-12-30,rep,2021-01-03,2023-01-03,WI,7
T000165,Thomas P. Tiffany,1957-12-30,rep,2023-01-03,2025-01-03,WI,7
T000165,Thomas P. Tiffany,1957-12-30,rep,2025-01-03,2027-01-03,WI,7
K000377,Mark Kelly,1964-02-21,sen,2020-12-02,2023-01-03,AZ,3
K000377,Mark Kelly,1964-02-21,sen,2023-01-03,2029-01-03,AZ,3
L000571,Cynthia M. Lummis,1954-09-10,rep,2009-01-06,2011-01-03,WY,0
L000571,Cynthia M. Lummis,1954-09-10,rep,2011-01-05,2013-01-03,WY,0
L000571,Cynthia M. Lummis,1954-09-10,rep,2013-01-03,2015-01-03,WY,0
L000571,Cynthia M. Lummis,1954-09-10,rep,2015-01-06,2017-01-03,WY,0
L000571,Cynthia M. Lummis,1954-09-10,sen,2021-01-03,2027-01-03,WY,2
I000056,Darrell Issa,1953-11-01,rep,2001-01-03,2003-01-03,CA,48
I000056,Darrell Issa,1953-11-01,rep,2003-01-07,2005-01-03,CA,49
I000056,Darrell Issa,1953-11-01,rep,2005-01-04,2007-01-03,CA,49
I000056,Darrell Issa,1953-11-01,rep,2007-01-04,2009-01-03,CA,49
I000056,Darrell Issa,1953-11-01,rep,2009-01-06,2011-01-03,CA,49
I000056,Darrell Issa,1953-11-01,rep,2011-01-05,2013-01-03,CA,49
I000056,Darrell Issa,1953-11-01,rep,2013-01-03,2015-01-03,CA,49
I000056,Darrell Issa,1953-11-01,rep,2015-01-06,2017-01-03,CA,49
I000056,Darrell Issa,1953-11-01,rep,2017-01-03,2019-01-03,CA,49
I000056,Darrell Issa,1953-11-01,rep,2021-01-03,2023-01-03,CA,50
I000056,Darrell Issa,1953-11-01,rep,2023-01-03,2025-01-03,CA,48
I000056,Darrell Issa,1953-11-01,rep,2025-01-03,2027-01-03,CA,48
S000250,Pete Sessions,1955-03-22,rep,1997-01-07,1999-01-03,TX,5
S000250,Pete Sessions,1955-03-22,rep,1999-01-06,2001-01-03,TX,5
S000250,Pete Sessions,1955-03-22,rep,2001-01-03,2003-01-03,TX,5
S000250,Pete Sessions,1955-03-22,rep,2003-01-07,2005-01-03,TX,32
S000250,Pete Sessions,1955-03-22,rep,2005-01-04,2007-01-03,TX,32
S000250,Pete Sessions,1955-03-22,rep,2007-01-04,2009-01-03,TX,32
S000250,Pete Sessions,1955-03-22,rep,2009-01-06,2011-01-03,TX,32
S000250,Pete Sessions,1955-03-22,rep,2011-01-05,2013-01-03,TX,32
S000250,Pete Sessions,1955-03-22,rep,2013-01-03,2015-01-03,TX,32
S000250,Pete Sessions,1955-03-22,rep,2015-01-06,2017-01-03,TX,32
S000250,Pete Sessions,1955-03-22,rep,2017-01-03,2019-01-03,TX,32
S000250,Pete Sessions,1955-03-22,rep,2021-01-03,2023-01-03,TX,17
S000250,Pete Sessions,1955-03-22,rep,2023-01-03,2025-01-03,TX,17
S000250,Pete Sessions,1955-03-22,rep,2025-01-03,2027-01-03,TX,17
V000129,David G. Valadao,1977-04-14,rep,2013-01-03,2015-01-03,CA,21
V000129,David G. Valadao,1977-04-14,rep,2015-01-06,2017-01-03,CA,21
V000129,David G. Valadao,1977-04-14,rep,2017-01-03,2019-01-03,CA,21
V000129,David G. Valadao,1977-04-14,rep,2021-01-03,2023-01-03,CA,21
V000129,David G. Valadao,1977-04-14,rep,2023-01-03,2025-01-03,CA,22
V000129,David G. Valadao,1977-04-14,rep,2025-01-03,2027-01-03,CA,22
T000278,Tommy Tuberville,1954-09-18,sen,2021-01-03,2027-01-03,AL,2
H000273,John W. Hickenlooper,1952-02-07,sen,2021-01-03,2027-01-03,CO,2
H000601,Bill Hagerty,1959-08-14,sen,2021-01-03,2027-01-03,TN,2
M001212,Barry Moore,1966-09-26,rep,2021-01-03,2023-01-03,AL,2
M001212,Barry Moore,1966-09-26,rep,2023-01-03,2025-01-03,AL,2
M001212,Barry Moore,1966-09-26,rep,2025-01-03,2027-01-03,AL,1
O000019,Jay Obernolte,1970-08-18,rep,2021-01-03,2023-01-03,CA,8
O000019,Jay Obernolte,1970-08-18,rep,2023-01-03,2025-01-03,CA,23
O000019,Jay Obernolte,1970-08-18,rep,2025-01-03,2027-01-03,CA,23
K000397,Young Kim,1962-10-18,rep,2021-01-03,2023-01-03,CA,39
K000397,Young Kim,1962-10-18,rep,2023-01-03,2025-01-03,CA,40
K000397,Young Kim,1962-10-18,rep,2025-01-03,2027-01-03,CA,40
J000305,Sara Jacobs,1989-02-01,rep,2021-01-03,2023-01-03,CA,53
J000305,Sara Jacobs,1989-02-01,rep,2023-01-03,2025-01-03,CA,51
J000305,Sara Jacobs,1989-02-01,rep,2025-01-03,2027-01-03,CA,51
B000825,Lauren Boebert,1986-12-15,rep,2021-01-03,2023-01-03,CO,3
B000825,Lauren Boebert,1986-12-15,rep,2023-01-03,2025-01-03,CO,3
B000825,Lauren Boebert,1986-12-15,rep,2025-01-03,2027-01-03,CO,4
C001039,Kat Cammack,1988-02-16,rep,2021-01-03,2023-01-03,FL,3
C001039,Kat Cammack,1988-02-16,rep,2023-01-03,2025-01-03,FL,3
C001039,Kat Cammack,1988-02-16,rep,2025-01-03,2027-01-03,FL,3
F000472,Scott Franklin,1964-08-23,rep,2021-01-03,2023-01-03,FL,15
F000472,Scott Franklin,1964-08-23,rep,2023-01-03,2025-01-03,FL,18
F000472,Scott Franklin,1964-08-23,rep,2025-01-03,2027-01-03,FL,18
D000032,Byron Donalds,1978-10-28,rep,2021-01-03,2023-01-03,FL,19
D000032,Byron Donalds,1978-10-28,rep,2023-01-03,2025-01-03,FL,19
D000032,Byron Donalds,1978-10-28,rep,2025-01-03,2027-01-03,FL,19
G000593,Carlos A. Gimenez,1954-01-17,rep,2021-01-03,2023-01-03,FL,26
G000593,Carlos A. Gimenez,1954-01-17,rep,2023-01-03,2025-01-03,FL,28
G000593,Carlos A. Gimenez,1954-01-17,rep,2025-01-03,2027-01-03,FL,28
S000168,Maria Elvira Salazar,1961-11-01,rep,2021-01-03,2023-01-03,FL,27
S000168,Maria Elvira Salazar,1961-11-01,rep,2023-01-03,2025-01-03,FL,27
S000168,Maria Elvira Salazar,1961-11-01,rep,2025-01-03,2027-01-03,FL,27
W000788,Nikema Williams,1978-07-30,rep,2021-01-03,2023-01-03,GA,5
W000788,Nikema Williams,1978-07-30,rep,2023-01-03,2025-01-03,GA,5
W000788,Nikema Williams,1978-07-30,rep,2025-01-03,2027-01-03,GA,5
C001116,Andrew S. Clyde,1963-11-22,rep,2021-01-03,2023-01-03,GA,9
C001116,Andrew S. Clyde,1963-11-22,rep,2023-01-03,2025-01-03,GA,9
C001116,Andrew S. Clyde,1963-11-22,rep,2025-01-03,2027-01-03,GA,9
H001091,Ashley Hinson,1983-06-27,rep,2021-01-03,2023-01-03,IA,1
H001091,Ashley Hinson,1983-06-27,rep,2023-01-03,2025-01-03,IA,2
H001091,Ashley Hinson,1983-06-27,rep,2025-01-03,2027-01-03,IA,2
M001215,Mariannette Miller-Meeks,1955-09-06,rep,2021-01-03,2023-01-03,IA,2
M001215,Mariannette Miller-Meeks,1955-09-06,rep,2023-01-03,2025-01-03,IA,1
M001215,Mariannette Miller-Meeks,1955-09-06,rep,2025-01-03,2027-01-03,IA,1
