bioguide,name,birthday,chamber,start,end,state,seat
H000367,Augustus Hawkins,1907-08-31,rep,1963-01-09,1965-01-03,CA,21
H000367,Augustus Hawkins,1907-08-31,rep,1965-01-04,1967-01-03,CA,21
H000367,Augustus Hawkins,1907-08-31,rep,1967-01-10,1969-01-03,CA,21
H000367,Augustus Hawkins,1907-08-31,rep,1969-01-03,1971-01-03,CA,21
H000367,Augustus Hawkins,1907-08-31,rep,1971-01-21,1973-01-03,CA,21
H000367,Augustus Hawkins,1907-08-31,rep,1973-01-03,1975-01-03,CA,21
H000367,Augustus Hawkins,1907-08-31,rep,1975-01-14,1977-01-03,CA,29
H000367,Augustus Hawkins,1907-08-31,rep,1977-01-04,1979-01-03,CA,29
H000367,Augustus Hawkins,1907-08-31,rep,1979-01-15,1981-01-03,CA,29
H000367,Augustus Hawkins,1907-08-31,rep,1981-01-05,1983-01-03,CA,29
H000367,Augustus Hawkins,1907-08-31,rep,1983-01-03,1985-01-03,CA,29
H000367,Augustus Hawkins,1907-08-31,rep,1985-01-03,1987-01-03,CA,29
H000367,Augustus Hawkins,1907-08-31,rep,1987-01-06,1989-01-03,CA,29
H000367,Augustus Hawkins,1907-08-31,rep,1989-01-03,1991-01-03,CA,29
H000456,Henry Heinz,1938-10-23,rep,1971-01-21,1973-01-03,PA,18
H000456,Henry Heinz,1938-10-23,rep,1973-01-03,1975-01-03,PA,18
H000456,Henry Heinz,1938-10-23,rep,1975-01-14,1977-01-03,PA,18
H000456,Henry Heinz,1938-10-23,sen,1977-01-04,1983-01-03,PA,1
H000456,Henry Heinz,1938-10-23,sen,1983-01-03,1989-01-03,PA,1
H000456,Henry Heinz,1938-10-23,sen,1989-01-03,1991-04-04,PA,1
H000586,John Hiler,1953-04-24,rep,1981-01-05,1983-01-03,IN,3
H000586,John Hiler,1953-04-24,rep,1983-01-03,1985-01-03,IN,3
H000586,John Hiler,1953-04-24,rep,1985-01-03,1987-01-03,IN,3
H000586,John Hiler,1953-04-24,rep,1987-01-06,1989-01-03,IN,3
H000586,John Hiler,1953-04-24,rep,1989-01-03,1991-01-03,IN,3
K000020,Robert Kastenmeier,1924-01-24,rep,1959-01-07,1961-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1961-01-03,1963-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1963-01-09,1965-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1965-01-04,1967-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1967-01-10,1969-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1969-01-03,1971-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1971-01-21,1973-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1973-01-03,1975-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1975-01-14,1977-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1977-01-04,1979-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1979-01-15,1981-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1981-01-05,1983-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1983-01-03,1985-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1985-01-03,1987-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1987-01-06,1989-01-03,WI,2
K000020,Robert Kastenmeier,1924-01-24,rep,1989-01-03,1991-01-03,WI,2
L000180,James Leath,1931-05-06,rep,1979-01-15,1981-01-03,TX,11
L000180,James Leath,1931-05-06,rep,1981-01-05,1983-01-03,TX,11
L000180,James Leath,1931-05-06,rep,1983-01-03,1985-01-03,TX,11
L000180,James Leath,1931-05-06,rep,1985-01-03,1987-01-03,TX,11
L000180,James Leath,1931-05-06,rep,1987-01-06,1989-01-03,TX,11
L000180,James Leath,1931-05-06,rep,1989-01-03,1991-01-03,TX,11
L000237,George Leland,1944-11-27,rep,1979-01-15,1981-01-03,TX,18
L000237,George Leland,1944-11-27,rep,1981-01-05,1983-01-03,TX,18
L000237,George Leland,1944-11-27,rep,1983-01-03,1985-01-03,TX,18
L000237,George Leland,1944-11-27,rep,1985-01-03,1987-01-03,TX,18
L000237,George Leland,1944-11-27,rep,1987-01-06,1989-01-03,TX,18
L000237,George Leland,1944-11-27,rep,1989-01-03,1989-08-07,TX,18
L000508,Thomas Luken,1925-07-09,rep,1973-01-03,1975-01-03,OH,1
L000508,Thomas Luken,1925-07-09,rep,1977-01-04,1979-01-03,OH,2
L000508,Thomas Luken,1925-07-09,rep,1979-01-15,1981-01-03,OH,2
L000508,Thomas Luken,1925-07-09,rep,1981-01-05,1983-01-03,OH,2
L000508,Thomas Luken,1925-07-09,rep,1983-01-03,1985-01-03,OH,1
L000508,Thomas Luken,1925-07-09,rep,1985-01-03,1987-01-03,OH,1
L000508,Thomas Luken,1925-07-09,rep,1987-01-06,1989-01-03,OH,1
L000508,Thomas Luken,1925-07-09,rep,1989-01-03,1991-01-03,OH,1
L000509,Donald Lukens,1931-02-11,rep,1967-01-10,1969-01-03,OH,24
L000509,Donald Lukens,1931-02-11,rep,1969-01-03,1971-01-03,OH,24
L000509,Donald Lukens,1931-02-11,rep,1987-01-06,1989-01-03,OH,8
L000509,Donald Lukens,1931-02-11,rep,1989-01-03,1991-01-03,OH,8
M000195,Lynn Martin,1939-12-26,rep,1981-01-05,1983-01-03,IL,16
M000195,Lynn Martin,1939-12-26,rep,1983-01-03,1985-01-03,IL,16
M000195,Lynn Martin,1939-12-26,rep,1985-01-03,1987-01-03,IL,16
M000195,Lynn Martin,1939-12-26,rep,1987-01-06,1989-01-03,IL,16
M000195,Lynn Martin,1939-12-26,rep,1989-01-03,1991-01-03,IL,16
M000250,Spark Matsunaga,1916-10-08,rep,1963-01-09,1965-01-03,HI,2
M000250,Spark Matsunaga,1916-10-08,rep,1965-01-04,1967-01-03,HI,2
M000250,Spark Matsunaga,1916-10-08,rep,1967-01-10,1969-01-03,HI,2
M000250,Spark Matsunaga,1916-10-08,rep,1969-01-03,1971-01-03,HI,2
M000250,Spark Matsunaga,1916-10-08,rep,1971-01-21,1973-01-03,HI,1
M000250,Spark Matsunaga,1916-10-08,rep,1973-01-03,1975-01-03,HI,1
M000250,Spark Matsunaga,1916-10-08,rep,1975-01-14,1977-01-03,HI,1
M000250,Spark Matsunaga,1916-10-08,sen,1977-01-04,1983-01-03,HI,1
M000250,Spark Matsunaga,1916-10-08,sen,1983-01-03,1989-01-03,HI,1
M000250,Spark Matsunaga,1916-10-08,sen,1989-01-03,1990-04-15,HI,1
M000678,Howard Metzenbaum,1917-06-04,sen,1974-01-04,1974-12-23,OH,3
M000678,Howard Metzenbaum,1917-06-04,sen,1976-12-29,1977-01-03,OH,1
M000678,Howard Metzenbaum,1917-06-04,sen,1977-01-04,1983-01-03,OH,1
M000678,Howard Metzenbaum,1917-06-04,sen,1983-01-03,1989-01-03,OH,1
M000678,Howard Metzenbaum,1917-06-04,sen,1989-01-03,1995-01-03,OH,1
M000811,George Mitchell,1933-08-20,sen,1980-05-17,1983-01-03,ME,1
M000811,George Mitchell,1933-08-20,sen,1983-01-03,1989-01-03,ME,1
M000811,George Mitchell,1933-08-20,sen,1989-01-03,1995-01-03,ME,1
M000842,Guy Molinari,1928-11-23,rep,1981-01-05,1983-01-03,NY,17
M000842,Guy Molinari,1928-11-23,rep,1983-01-03,1985-01-03,NY,14
M000842,Guy Molinari,1928-11-23,rep,1985-01-03,1987-01-03,NY,14
M000842,Guy Molinari,1928-11-23,rep,1987-01-06,1989-01-03,NY,14
M000842,Guy Molinari,1928-11-23,rep,1989-01-03,1989-12-31,NY,14
M000992,Bruce Morrison,1944-10-08,rep,1983-01-03,1985-01-03,CT,3
M000992,Bruce Morrison,1944-10-08,rep,1985-01-03,1987-01-03,CT,3
M000992,Bruce Morrison,1944-10-08,rep,1987-01-06,1989-01-03,CT,3
M000992,Bruce Morrison,1944-10-08,rep,1989-01-03,1991-01-03,CT,3
N000106,Howard Nielson,1924-09-12,rep,1983-01-03,1985-01-03,UT,3
N000106,Howard Nielson,1924-09-12,rep,1985-01-03,1987-01-03,UT,3
N000106,Howard Nielson,1924-09-12,rep,1987-01-06,1989-01-03,UT,3
N000106,Howard Nielson,1924-09-12,rep,1989-01-03,1991-01-03,UT,3
P000080,Stanford Parris,1929-09-09,rep,1973-01-03,1975-01-03,VA,8
P000080,Stanford Parris,1929-09-09,rep,1981-01-05,1983-01-03,VA,8
P000080,Stanford Parris,1929-09-09,rep,1983-01-03,1985-01-03,VA,8
P000080,Stanford Parris,1929-09-09,rep,1985-01-03,1987-01-03,VA,8
P000080,Stanford Parris,1929-09-09,rep,1987-01-06,1989-01-03,VA,8
P000080,Stanford Parris,1929-09-09,rep,1989-01-03,1991-01-03,VA,8
P000097,Charles Pashayan,1941-03-27,rep,1979-01-15,1981-01-03,CA,17
P000097,Charles Pashayan,1941-03-27,rep,1981-01-05,1983-01-03,CA,17
P000097,Charles Pashayan,1941-03-27,rep,1983-01-03,1985-01-03,CA,17
P000097,Charles Pashayan,1941-03-27,rep,1985-01-03,1987-01-03,CA,17
P000097,Charles Pashayan,1941-03-27,rep,1987-01-06,1989-01-03,CA,17
P000097,Charles Pashayan,1941-03-27,rep,1989-01-03,1991-01-03,CA,17
P000218,Claude Pepper,1900-09-08,sen,1936-11-04,1939-01-03,FL,3
P000218,Claude Pepper,1900-09-08,sen,1939-01-03,1945-01-03,FL,3
P000218,Claude Pepper,1900-09-08,sen,1945-01-03,1951-01-03,FL,3
P000218,Claude Pepper,1900-09-08,rep,1963-01-09,1965-01-03,FL,3
P000218,Claude Pepper,1900-09-08,rep,1965-01-04,1967-01-03,FL,3
P000218,Claude Pepper,1900-09-08,rep,1967-01-10,1969-01-03,FL,11
P000218,Claude Pepper,1900-09-08,rep,1969-01-03,1971-01-03,FL,11
P000218,Claude Pepper,1900-09-08,rep,1971-01-21,1973-01-03,FL,11
P000218,Claude Pepper,1900-09-08,rep,1973-01-03,1975-01-03,FL,14
P000218,Claude Pepper,1900-09-08,rep,1975-01-14,1977-01-03,FL,14
P000218,Claude Pepper,1900-09-08,rep,1977-01-04,1979-01-03,FL,14
P000218,Claude Pepper,1900-09-08,rep,1979-01-15,1981-01-03,FL,14
P000218,Claude Pepper,1900-09-08,rep,1981-01-05,1983-01-03,FL,14
P000218,Claude Pepper,1900-09-08,rep,1983-01-03,1985-01-03,FL,18
P000218,Claude Pepper,1900-09-08,rep,1985-01-03,1987-01-03,FL,18
P000218,Claude Pepper,1900-09-08,rep,1987-01-06,1989-01-03,FL,18
P000218,Claude Pepper,1900-09-08,rep,1989-01-03,1989-05-30,FL,18
R000249,Donald Riegle,1938-02-04,rep,1967-01-10,1969-01-03,MI,7
R000249,Donald Riegle,1938-02-04,rep,1969-01-03,1971-01-03,MI,7
R000249,Donald Riegle,1938-02-04,rep,1971-01-21,1973-01-03,MI,7
R000249,Donald Riegle,1938-02-04,rep,1973-01-03,1975-01-03,MI,7
R000249,Donald Riegle,1938-02-04,rep,1975-01-14,1977-01-03,MI,7
R000249,Donald Riegle,1938-02-04,sen,1977-01-04,1983-01-03,MI,1
R000249,Donald Riegle,1938-02-04,sen,1983-01-03,1989-01-03,MI,1
R000249,Donald Riegle,1938-02-04,sen,1989-01-03,1995-01-03,MI,1
R000354,Tommy Robinson,1942-03-07,rep,1985-01-03,1987-01-03,AR,2
R000354,Tommy Robinson,1942-03-07,rep,1987-01-06,1989-01-03,AR,2
R000354,Tommy Robinson,1942-03-07,rep,1989-01-03,1991-01-03,AR,2
R000482,John Rowland,1957-05-24,rep,1985-01-03,1987-01-03,CT,5
R000482,John Rowland,1957-05-24,rep,1987-01-06,1989-01-03,CT,5
R000482,John Rowland,1957-05-24,rep,1989-01-03,1991-01-03,CT,5
S000014,Patricia Saiki,1930-05-28,rep,1987-01-06,1989-01-03,HI,1
S000014,Patricia Saiki,1930-05-28,rep,1989-01-03,1991-01-03,HI,1
S000068,James Sasser,1936-09-30,sen,1977-01-04,1983-01-03,TN,1
S000068,James Sasser,1936-09-30,sen,1983-01-03,1989-01-03,TN,1
S000068,James Sasser,1936-09-30,sen,1989-01-03,1995-01-03,TN,1
S000136,Claudine Schneider,1947-03-25,rep,1981-01-05,1983-01-03,RI,2
S000136,Claudine Schneider,1947-03-25,rep,1983-01-03,1985-01-03,RI,2
S000136,Claudine Schneider,1947-03-25,rep,1985-01-03,1987-01-03,RI,2
S000136,Claudine Schneider,1947-03-25,rep,1987-01-06,1989-01-03,RI,2
S000136,Claudine Schneider,1947-03-25,rep,1989-01-03,1991-01-03,RI,2
S000143,Bill Schuette,1953-10-13,rep,1985-01-03,1987-01-03,MI,10
S000143,Bill Schuette,1953-10-13,rep,1987-01-06,1989-01-03,MI,10
S000143,Bill Schuette,1953-10-13,rep,1989-01-03,1991-01-03,MI,10
S000393,Norman Shumway,1934-07-28,rep,1979-01-15,1981-01-03,CA,14
S000393,Norman Shumway,1934-07-28,rep,1981-01-05,1983-01-03,CA,14
S000393,Norman Shumway,1934-07-28,rep,1983-01-03,1985-01-03,CA,14
S000393,Norman Shumway,1934-07-28,rep,1985-01-03,1987-01-03,CA,14
S000393,Norman Shumway,1934-07-28,rep,1987-01-06,1989-01-03,CA,14
S000393,Norman Shumway,1934-07-28,rep,1989-01-03,1991-01-03,CA,14
S000527,Dennis Smith,1938-01-19,rep,1981-01-05,1983-01-03,OR,2
S000527,Dennis Smith,1938-01-19,rep,1983-01-03,1985-01-03,OR,5
S000527,Dennis Smith,1938-01-19,rep,1985-01-03,1987-01-03,OR,5
S000527,Dennis Smith,1938-01-19,rep,1987-01-06,1989-01-03,OR,5
S000527,Dennis Smith,1938-01-19,rep,1989-01-03,1991-01-03,OR,5
S000584,Larkin Smith,1944-06-26,rep,1989-01-03,1989-08-13,MS,5
S000601,Peter Smith,1945-10-31,rep,1989-01-03,1991-01-03,VT,0
S000622,Virginia Smith,1911-06-30,rep,1975-01-14,1977-01-03,NE,3
S000622,Virginia Smith,1911-06-30,rep,1977-01-04,1979-01-03,NE,3
S000622,Virginia Smith,1911-06-30,rep,1979-01-15,1981-01-03,NE,3
S000622,Virginia Smith,1911-06-30,rep,1981-01-05,1983-01-03,NE,3
S000622,Virginia Smith,1911-06-30,rep,1983-01-03,1985-01-03,NE,3
S000622,Virginia Smith,1911-06-30,rep,1985-01-03,1987-01-03,NE,3
S000622,Virginia Smith,1911-06-30,rep,1987-01-06,1989-01-03,NE,3
S000622,Virginia Smith,1911-06-30,rep,1989-01-03,1991-01-03,NE,3
S000795,Arlan Stangeland,1930-02-08,rep,1977-01-04,1979-01-03,MN,7
S000795,Arlan Stangeland,1930-02-08,rep,1979-01-15,1981-01-03,MN,7
S000795,Arlan Stangeland,1930-02-08,rep,1981-01-05,1983-01-03,MN,7
S000795,Arlan Stangeland,1930-02-08,rep,1983-01-03,1985-01-03,MN,7
S000795,Arlan Stangeland,1930-02-08,rep,1985-01-03,1987-01-03,MN,7
S000795,Arlan Stangeland,1930-02-08,rep,1987-01-06,1989-01-03,MN,7
S000795,Arlan Stangeland,1930-02-08,rep,1989-01-03,1991-01-03,MN,7
T000053,Thomas Tauke,1950-10-11,rep,1979-01-15,1981-01-03,IA,2
T000053,Thomas Tauke,1950-10-11,rep,1981-01-05,1983-01-03,IA,2
T000053,Thomas Tauke,1950-10-11,rep,1983-01-03,1985-01-03,IA,2
T000053,Thomas Tauke,1950-10-11,rep,1985-01-03,1987-01-03,IA,2
T000053,Thomas Tauke,1950-10-11,rep,1987-01-06,1989-01-03,IA,2
T000053,Thomas Tauke,1950-10-11,rep,1989-01-03,1991-01-03,IA,2
W000044,Douglas Walgren,1940-12-28,rep,1977-01-04,1979-01-03,PA,18
W000044,Douglas Walgren,1940-12-28,rep,1979-01-15,1981-01-03,PA,18
W000044,Douglas Walgren,1940-12-28,rep,1981-01-05,1983-01-03,PA,18
W000044,Douglas Walgren,1940-12-28,rep,1983-01-03,1985-01-03,PA,18
W000044,Douglas Walgren,1940-12-28,rep,1985-01-03,1987-01-03,PA,18
W000044,Douglas Walgren,1940-12-28,rep,1987-01-06,1989-01-03,PA,18
W000044,Douglas Walgren,1940-12-28,rep,1989-01-03,1991-01-03,PA,18
W000092,Malcolm Wallop,1933-02-27,sen,1977-01-04,1983-01-03,WY,1
W000092,Malcolm Wallop,1933-02-27,sen,1983-01-03,1989-01-03,WY,1
W000092,Malcolm Wallop,1933-02-27,sen,1989-01-03,1995-01-03,WY,1
W000426,Robert Whittaker,1939-09-18,rep,1979-01-15,1981-01-03,KS,5
W000426,Robert Whittaker,1939-09-18,rep,1981-01-05,1983-01-03,KS,5
W000426,Robert Whittaker,1939-09-18,rep,1983-01-03,1985-01-03,KS,5
W000426,Robert Whittaker,1939-09-18,rep,1985-01-03,1987-01-03,KS,5
W000426,Robert Whittaker,1939-09-18,rep,1987-01-06,1989-01-03,KS,5
W000426,Robert Whittaker,1939-09-18,rep,1989-01-03,1991-01-03,KS,5
W000607,Pete Wilson,1933-08-23,sen,1983-01-03,1989-01-03,CA,1
W000607,Pete Wilson,1933-08-23,sen,1989-01-03,1991-01-07,CA,1
W000763,James Wright,1922-12-22,rep,1955-01-05,1957-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1957-01-03,1959-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1959-01-07,1961-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1961-01-03,1963-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1963-01-09,1965-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1965-01-04,1967-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1967-01-10,1969-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1969-01-03,1971-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1971-01-21,1973-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1973-01-03,1975-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1975-01-14,1977-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1977-01-04,1979-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1979-01-15,1981-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1981-01-05,1983-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1983-01-03,1985-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1985-01-03,1987-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1987-01-06,1989-01-03,TX,12
W000763,James Wright,1922-12-22,rep,1989-01-03,1989-06-30,TX,12
B001166,George Bush,1924-06-12,rep,1967-01-10,1969-01-03,TX,7
B001166,George Bush,1924-06-12,rep,1969-01-03,1971-01-03,TX,7
A000103,William Alexander,1934-01-16,rep,1969-01-03,1971-01-03,AR,1
A000103,William Alexander,1934-01-16,rep,1971-01-21,1973-01-03,AR,1
A000103,William Alexander,1934-01-16,rep,1973-01-03,1975-01-03,AR,1
A000103,William Alexander,1934-01-16,rep,1975-01-14,1977-01-03,AR,1
A000103,William Alexander,1934-01-16,rep,1977-01-04,1979-01-03,AR,1
A000103,William Alexander,1934-01-16,rep,1979-01-15,1981-01-03,AR,1
A000103,William Alexander,1934-01-16,rep,1981-01-05,1983-01-03,AR,1
A000103,William Alexander,1934-01-16,rep,1983-01-03,1985-01-03,AR,1
A000103,William Alexander,1934-01-16,rep,1985-01-03,1987-01-03,AR,1
A000103,William Alexander,1934-01-16,rep,1987-01-06,1989-01-03,AR,1
A000103,William Alexander,1934-01-16,rep,1989-01-03,1991-01-03,AR,1
A000103,William Alexander,1934-01-16,rep,1991-01-03,1993-01-03,AR,1
A000189,Glenn Anderson,1913-02-21,rep,1969-01-03,1971-01-03,CA,17
A000189,Glenn Anderson,1913-02-21,rep,1971-01-21,1973-01-03,CA,17
A000189,Glenn Anderson,1913-02-21,rep,1973-01-03,1975-01-03,CA,35
A000189,Glenn Anderson,1913-02-21,rep,1975-01-14,1977-01-03,CA,32
A000189,Glenn Anderson,1913-02-21,rep,1977-01-04,1979-01-03,CA,32
A000189,Glenn Anderson,1913-02-21,rep,1979-01-15,1981-01-03,CA,32
A000189,Glenn Anderson,1913-02-21,rep,1981-01-05,1983-01-03,CA,32
A000189,Glenn Anderson,1913-02-21,rep,1983-01-03,1985-01-03,CA,32
A000189,Glenn Anderson,1913-02-21,rep,1985-01-03,1987-01-03,CA,32
A000189,Glenn Anderson,1913-02-21,rep,1987-01-06,1989-01-03,CA,32
A000189,Glenn Anderson,1913-02-21,rep,1989-01-03,1991-01-03,CA,32
A000189,Glenn Anderson,1913-02-21,rep,1991-01-03,1993-01-03,CA,32
A000212,Frank Annunzio,1915-01-12,rep,1965-01-04,1967-01-03,IL,7
A000212,Frank Annunzio,1915-01-12,rep,1967-01-10,1969-01-03,IL,7
A000212,Frank Annunzio,1915-01-12,rep,1969-01-03,1971-01-03,IL,7
A000212,Frank Annunzio,1915-01-12,rep,1971-01-21,1973-01-03,IL,7
A000212,Frank Annunzio,1915-01-12,rep,1973-01-03,1975-01-03,IL,11
A000212,Frank Annunzio,1915-01-12,rep,1975-01-14,1977-01-03,IL,11
A000212,Frank Annunzio,1915-01-12,rep,1977-01-04,1979-01-03,IL,11
A000212,Frank Annunzio,1915-01-12,rep,1979-01-15,1981-01-03,IL,11
A000212,Frank Annunzio,1915-01-12,rep,1981-01-05,1983-01-03,IL,11
A000212,Frank Annunzio,1915-01-12,rep,1983-01-03,1985-01-03,IL,11
A000212,Frank Annunzio,1915-01-12,rep,1985-01-03,1987-01-03,IL,11
A000212,Frank Annunzio,1915-01-12,rep,1987-01-06,1989-01-03,IL,11
A000212,Frank Annunzio,1915-01-12,rep,1989-01-03,1991-01-03,IL,11
A000212,Frank Annunzio,1915-01-12,rep,1991-01-03,1993-01-03,IL,11
A000213,Beryl Anthony,1938-02-21,rep,1979-01-15,1981-01-03,AR,4
A000213,Beryl Anthony,1938-02-21,rep,1981-01-05,1983-01-03,AR,4
A000213,Beryl Anthony,1938-02-21,rep,1983-01-03,1985-01-03,AR,4
A000213,Beryl Anthony,1938-02-21,rep,1985-01-03,1987-01-03,AR,4
A000213,Beryl Anthony,1938-02-21,rep,1987-01-06,1989-01-03,AR,4
A000213,Beryl Anthony,1938-02-21,rep,1989-01-03,1991-01-03,AR,4
A000213,Beryl Anthony,1938-02-21,rep,1991-01-03,1993-01-03,AR,4
A000226,Chester Atkins,1948-04-14,rep,1985-01-03,1987-01-03,MA,5
A000226,Chester Atkins,1948-04-14,rep,1987-01-06,1989-01-03,MA,5
A000226,Chester Atkins,1948-04-14,rep,1989-01-03,1991-01-03,MA,5
A000226,Chester Atkins,1948-04-14,rep,1991-01-03,1993-01-03,MA,5
A000337,Les AuCoin,1942-10-21,rep,1975-01-14,1977-01-03,OR,1
A000337,Les AuCoin,1942-10-21,rep,1977-01-04,1979-01-03,OR,1
A000337,Les AuCoin,1942-10-21,rep,1979-01-15,1981-01-03,OR,1
A000337,Les AuCoin,1942-10-21,rep,1981-01-05,1983-01-03,OR,1
A000337,Les AuCoin,1942-10-21,rep,1983-01-03,1985-01-03,OR,1
A000337,Les AuCoin,1942-10-21,rep,1985-01-03,1987-01-03,OR,1
A000337,Les AuCoin,1942-10-21,rep,1987-01-06,1989-01-03,OR,1
A000337,Les AuCoin,1942-10-21,rep,1989-01-03,1991-01-03,OR,1
A000337,Les AuCoin,1942-10-21,rep,1991-01-03,1993-01-03,OR,1
B000153,Druie Barnard,1922-03-20,rep,1977-01-04,1979-01-03,GA,10
B000153,Druie Barnard,1922-03-20,rep,1979-01-15,1981-01-03,GA,10
B000153,Druie Barnard,1922-03-20,rep,1981-01-05,1983-01-03,GA,10
B000153,Druie Barnard,1922-03-20,rep,1983-01-03,1985-01-03,GA,10
B000153,Druie Barnard,1922-03-20,rep,1985-01-03,1987-01-03,GA,10
B000153,Druie Barnard,1922-03-20,rep,1987-01-06,1989-01-03,GA,10
B000153,Druie Barnard,1922-03-20,rep,1989-01-03,1991-01-03,GA,10
B000153,Druie Barnard,1922-03-20,rep,1991-01-03,1993-01-03,GA,10
B000204,Harry Bartlett,1947-09-19,rep,1983-01-03,1985-01-03,TX,3
B000204,Harry Bartlett,1947-09-19,rep,1985-01-03,1987-01-03,TX,3
B000204,Harry Bartlett,1947-09-19,rep,1987-01-06,1989-01-03,TX,3
B000204,Harry Bartlett,1947-09-19,rep,1989-01-03,1991-01-03,TX,3
B000204,Harry Bartlett,1947-09-19,rep,1991-01-03,1991-03-11,TX,3
B000371,Charles Bennett,1910-12-02,rep,1949-01-03,1951-01-03,FL,2
B000371,Charles Bennett,1910-12-02,rep,1951-01-03,1953-01-03,FL,2
B000371,Charles Bennett,1910-12-02,rep,1953-01-03,1955-01-03,FL,2
B000371,Charles Bennett,1910-12-02,rep,1955-01-05,1957-01-03,FL,2
B000371,Charles Bennett,1910-12-02,rep,1957-01-03,1959-01-03,FL,2
B000371,Charles Bennett,1910-12-02,rep,1959-01-07,1961-01-03,FL,2
B000371,Charles Bennett,1910-12-02,rep,1961-01-03,1963-01-03,FL,2
B000371,Charles Bennett,1910-12-02,rep,1963-01-09,1965-01-03,FL,2
B000371,Charles Bennett,1910-12-02,rep,1965-01-04,1967-01-03,FL,2
B000371,Charles Bennett,1910-12-02,rep,1967-01-10,1969-01-03,FL,3
B000371,Charles Bennett,1910-12-02,rep,1969-01-03,1971-01-03,FL,3
B000371,Charles Bennett,1910-12-02,rep,1971-01-21,1973-01-03,FL,3
B000371,Charles Bennett,1910-12-02,rep,1973-01-03,1975-01-03,FL,3
B000371,Charles Bennett,1910-12-02,rep,1975-01-14,1977-01-03,FL,3
B000371,Charles Bennett,1910-12-02,rep,1977-01-04,1979-01-03,FL,3
B000371,Charles Bennett,1910-12-02,rep,1979-01-15,1981-01-03,FL,3
B000371,Charles Bennett,1910-12-02,rep,1981-01-05,1983-01-03,FL,3
B000371,Charles Bennett,1910-12-02,rep,1983-01-03,1985-01-03,FL,3
B000371,Charles Bennett,1910-12-02,rep,1985-01-03,1987-01-03,FL,3
B000371,Charles Bennett,1910-12-02,rep,1987-01-06,1989-01-03,FL,3
B000371,Charles Bennett,1910-12-02,rep,1989-01-03,1991-01-03,FL,3
B000371,Charles Bennett,1910-12-02,rep,1991-01-03,1993-01-03,FL,3
B000551,Ben Blaz,1928-02-14,rep,1985-01-03,1987-01-03,GU,0
B000551,Ben Blaz,1928-02-14,rep,1987-01-06,1989-01-03,GU,0
B000551,Ben Blaz,1928-02-14,rep,1989-01-03,1991-01-03,GU,0
B000551,Ben Blaz,1928-02-14,rep,1991-01-03,1993-01-03,GU,0
B000639,David Boren,1941-04-21,sen,1979-01-15,1985-01-03,OK,2
B000639,David Boren,1941-04-21,sen,1985-01-03,1991-01-03,OK,2
B000639,David Boren,1941-04-21,sen,1991-01-03,1994-11-15,OK,2
B001225,William Bradley,1943-07-28,sen,1979-01-15,1985-01-03,NJ,2
B001225,William Bradley,1943-07-28,sen,1985-01-03,1991-01-03,NJ,2
B001225,William Bradley,1943-07-28,sen,1991-01-03,1997-01-03,NJ,2
B000890,William Broomfield,1922-04-28,rep,1957-01-03,1959-01-03,MI,18
B000890,William Broomfield,1922-04-28,rep,1959-01-07,1961-01-03,MI,18
B000890,William Broomfield,1922-04-28,rep,1961-01-03,1963-01-03,MI,18
B000890,William Broomfield,1922-04-28,rep,1963-01-09,1965-01-03,MI,18
B000890,William Broomfield,1922-04-28,rep,1965-01-04,1967-01-03,MI,18
B000890,William Broomfield,1922-04-28,rep,1967-01-10,1969-01-03,MI,18
B000890,William Broomfield,1922-04-28,rep,1969-01-03,1971-01-03,MI,18
